NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;DS_COMPLEMENTO;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;QT_MAT_BAS
2024;Sena Madureira;1200500;ESC RAIMUNDO HERMINIO DE MELO;12007587;3;1;0.0;AVENIDA BRASIL;FRENTE A DELEGACIA;1.0;0.0;0.0;0.0;186.0
2024;Sena Madureira;1200500;ESC SIQUEIRA DE MENEZES;12007609;3;1;0.0;RUA AUGUSTO VASCONCELOS;;1.0;0.0;0.0;0.0;371.0
2024;Sena Madureira;1200500;ESC DOM JULIO MATTIOLI;12007617;2;1;0.0;AV BRASIL;;1.0;0.0;0.0;0.0;998.0
2024;Sena Madureira;1200500;ESC INSTITUTO SANTA JULIANA;12007625;2;1;0.0;AV AVELINO CHAVES;;1.0;0.0;0.0;0.0;769.0
2024;Sena Madureira;1200500;ESC DR VALERIO MAGALHAES;12007641;2;2;0.0;SERINGAL FORTE VENEZA RIO CAETE;;0.0;0.0;0.0;1.0;17.0
2024;Sena Madureira;1200500;ESC ELIZIARIO TAVORA;12007684;3;1;0.0;AVENIDA AVELINO CHAVES;PROXIMO A IGREJA;1.0;0.0;0.0;0.0;299.0
2024;Sena Madureira;1200500;ESC FABIO BEZERRA CAVALCANTE;12007706;2;2;0.0;BR 364 SENA/MANOEL URBANO RAMAL 16 KM 34;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC EUGENIO AUGUSTO AREAL;12007722;3;1;0.0;RUA MARCIAL MIQUELINO DA CUNHA;PROXIMO AO QUARTEL;1.0;0.0;0.0;0.0;191.0
2024;Sena Madureira;1200500;ESC FE EM DEUS;12007730;3;2;0.0;RAMAL DO 16 SM/MU KM 12. COLONIA VOLTA GRANDE.;;0.0;0.0;0.0;1.0;12.0
2024;Sena Madureira;1200500;ESC FONTENELE DE CASTRO;12007757;2;1;0.0;RUA PADRE EGIDIO;;1.0;0.0;0.0;0.0;596.0
2024;Sena Madureira;1200500;ESC FRANCISCO ADALTIVO BEZERRA;12007773;2;2;0.0;SERINGAL CACHOEIRA RIO MACAUA;;0.0;0.0;0.0;1.0;13.0
2024;Sena Madureira;1200500;ESC FRANCISCO DE PAULA BEZERRA;12007790;3;2;1.0;BR 364 SM/MU - PROJETO BOA ESPERANCA RAMAL DO 16 KM 45.;;1.0;0.0;0.0;0.0;27.0
2024;Sena Madureira;1200500;ESC FRANCISCO LUIZ PINHEIRO;12007803;2;2;0.0;SERINGAL REPOUSO, RIO MACAUA;;0.0;0.0;0.0;1.0;17.0
2024;Sena Madureira;1200500;ESC FRANCISCA SIQUEIRA MOURA;12007811;3;2;0.0;SERINGAL GRANJA - RIO CATE;;0.0;0.0;0.0;1.0;66.0
2024;Sena Madureira;1200500;ESC GUTTEMBERG MODESTO DA COSTA;12007820;3;1;0.0;RUA CUNHA VASCONCELOS;;1.0;0.0;0.0;0.0;273.0
2024;Sena Madureira;1200500;ESC HERMINIO PESSOA;12007846;2;2;0.0;SERINGAL CUIDADO RIO CAETE;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC INFANTIL CHAPEUZINHO VERMELHO;12007870;3;1;0.0;RUA PADRE EGIDIO;;1.0;0.0;0.0;0.0;159.0
2024;Sena Madureira;1200500;ESC IRACEMA;12007889;3;2;0.0;SERINGAL IRACEMA - RIO CAETE;;0.0;0.0;0.0;1.0;22.0
2024;Sena Madureira;1200500;ESC IRACEMA DAVILA MODESTO;12007897;3;1;0.0;RUA CUNHA VASCONCELOS;;1.0;0.0;0.0;0.0;172.0
2024;Sena Madureira;1200500;ESC IRMA EVANGELISTA SIMONATO;12007919;2;2;0.0;BR 364 SENTIDO SENA MADUREIRA/MANOEL URBANO KM 37;;1.0;0.0;0.0;0.0;63.0
2024;Sena Madureira;1200500;ESC ITAMARATY;12007935;2;2;0.0;SERINGAL ITAMARATY, RIO IACO;;1.0;0.0;0.0;0.0;49.0
2024;Sena Madureira;1200500;ESC JAIME NOGUEIRA DA SILVA;12007943;3;2;1.0;ESTRADA XIBUREMA KM 17;;1.0;0.0;0.0;0.0;7.0
2024;Sena Madureira;1200500;ESC JOSE DA COSTA SOBRINHO;12007994;2;2;0.0;SERINGAL ESPERANCA, RIO MACAUA;;0.0;0.0;0.0;1.0;41.0
2024;Sena Madureira;1200500;ESC JOSE NOGUEIRA SOBRINHO;12008010;2;2;0.0;SERINGAL CACHOEIRA RIO PURUS;;0.0;0.0;0.0;1.0;20.0
2024;Sena Madureira;1200500;ESC JOSE PEJOTA DE MORAIS;12008028;2;2;0.0;SERINGAL SACADO RIO IACO;;0.0;0.0;0.0;1.0;19.0
2024;Sena Madureira;1200500;ESC CAZUMBA;12008052;3;2;0.0;RESERVA CAZUMBA IRACEMA RIO CAETE.;;1.0;0.0;0.0;0.0;62.0
2024;Sena Madureira;1200500;ESC LEONILIA VITORIANO DE AZEVEDO;12008060;2;2;0.0;SERINGAL ORIENTE RIO MACAUA;;0.0;0.0;0.0;1.0;46.0
2024;Sena Madureira;1200500;ESC LIBERDADE I;12008079;2;2;0.0;SERINGAL LIBERDADE, RIO MACAUA;;1.0;0.0;0.0;0.0;61.0
2024;Sena Madureira;1200500;ESC LIRA CASTRO;12008087;3;2;1.0;COLONIA LIRA CASTRO - RIO IACO;;0.0;0.0;0.0;1.0;11.0
2024;Sena Madureira;1200500;ESC MAIA;12008095;3;2;0.0;SERINGAL SAO JOAO COLONIA TERRUEL - RIO IACO;;0.0;0.0;0.0;1.0;36.0
2024;Sena Madureira;1200500;ESC MANOEL CESARIO DE FARIAS;12008109;2;2;0.0;COMUNIDADE MAIA, RIO IACO.;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC MURUMBA;12008133;2;2;0.0;SERINGAL MURUMBA, RIO CAETE;;1.0;0.0;0.0;0.0;24.0
2024;Sena Madureira;1200500;ESC FRANCISCO CEZAR VILACO;12008150;3;2;0.0;SGL. NOVO SAO JOSE COLONIA PORTO MAIA - RIO IACO.;;0.0;0.0;0.0;1.0;14.0
2024;Sena Madureira;1200500;ESC LEONICE FERNANDES DE ALMEIDA BREGENCE;12008176;3;2;1.0;BR-364-KM 23 - SENA/RIO BRANCO.;;1.0;0.0;0.0;0.0;179.0
2024;Sena Madureira;1200500;ESC NOVA OLINDA;12008214;2;2;0.0;SERINGAL NOVA OLINDA;;0.0;0.0;0.0;1.0;20.0
2024;Sena Madureira;1200500;ESC NOVO DESTINO;12008222;3;2;0.0;SERINGAL NOVO DESTINO - RIO IACO;;0.0;0.0;0.0;1.0;29.0
2024;Sena Madureira;1200500;ESC PIEDADE;12008273;2;2;0.0;SERINGAL PIEDADE RIO PURUS;;0.0;0.0;0.0;1.0;29.0
2024;Sena Madureira;1200500;ESC PINGO DAGUA;12008281;3;1;0.0;BAIRRO SAO FRANCISCO 2º DISTRITO;;1.0;0.0;0.0;0.0;50.0
2024;Sena Madureira;1200500;ESC PORTO ALEGRE;12008303;3;2;1.0;COLONIA PORTO ALEGRE - RIO IACO;;1.0;0.0;0.0;0.0;43.0
2024;Sena Madureira;1200500;ESC RAIMUNDO MAGALHAES;12008389;2;1;0.0;RUA SERGIO FERREIRA DA SILVA;II DISTRITO;1.0;0.0;0.0;0.0;194.0
2024;Sena Madureira;1200500;ESC RECIFE II;12008435;2;2;0.0;SERINGAL RECIFE, RIO IACO.;;1.0;0.0;0.0;0.0;43.0
2024;Sena Madureira;1200500;ESC SAO FRANCISCO II;12008451;3;2;0.0;SGL. CAMPO OZORIO RIO IACO.;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC SANTA ANA;12008486;2;2;0.0;SERINGAL SANTA ANA RIO IACO;;0.0;0.0;0.0;1.0;17.0
2024;Sena Madureira;1200500;ESC SAO DOMINGOS;12008532;3;2;0.0;BR 364 SM/MU - GLEBA SAO JORGE RAMAL DO 20.;;1.0;0.0;0.0;0.0;32.0
2024;Sena Madureira;1200500;ESC SAO FRANCISCO I;12008583;2;2;0.0;SERINGAL SAO FRANCISCO RIO PURUS;;1.0;0.0;0.0;0.0;45.0
2024;Sena Madureira;1200500;ESC SAO JOSE;12008613;3;2;0.0;SERINGAL SAO JOSE;RIO PURUS;0.0;1.0;0.0;0.0;37.0
2024;Sena Madureira;1200500;ESC SAO PEREGRINO;12008664;3;2;1.0;SERINGAL PROVIDENCIA;RIO MACAUA;0.0;0.0;0.0;1.0;10.0
2024;Sena Madureira;1200500;ESC SAO SEBASTIAO;12008680;2;2;0.0;SERINGAL SAO SEBASTIAO, RIO MACAUA;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC SENADOR ADALBERTO SENA;12008737;2;2;0.0;BR 364 KM 45 SENTIDO SENA MADUREIRA/MANOEL URBANO;;1.0;0.0;0.0;0.0;25.0
2024;Sena Madureira;1200500;ESC SANTA IZABEL;12008770;2;2;0.0;SERINGAL SANTA IZABEL RIO IACO;;1.0;0.0;0.0;0.0;49.0
2024;Sena Madureira;1200500;ESC MARIA DE LURDES TORRES DE MOURA;12008826;3;2;1.0;SERINGAL SAO JOSE;RIO IACO;0.0;0.0;0.0;1.0;35.0
2024;Sena Madureira;1200500;ESC TABATINGA;12008850;2;2;0.0;SERINGAL TABATINGA RIO IACO;;0.0;0.0;0.0;1.0;42.0
2024;Sena Madureira;1200500;ESC TIRADENTES;12008885;2;2;0.0;PROJETO REDENCAO IGARAPE MALOCA;;0.0;0.0;0.0;1.0;30.0
2024;Sena Madureira;1200500;ESC ULISSES GUIMARAES;12008893;2;2;0.0;ESTRADA LINHA SECA RAMAL DA TABOCA KM 08;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC VIRGINIO DA SILVA DINIZ;12008907;2;2;0.0;SERINGAL BATURITE, RIO IACO;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC SAO JOSE II;12018694;3;2;0.0;SGL. BOA ESPERANCA RIO IACO.;;0.0;0.0;0.0;1.0;10.0
2024;Sena Madureira;1200500;ESC JOAO COSTA DAVILA;12018708;3;2;1.0;SERINGAL VALENCA;RIO MACAUA;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC JOSE PEDRO;12018716;3;2;1.0;COL. ALEGRIA RIO IACO.;;0.0;0.0;0.0;1.0;14.0
2024;Sena Madureira;1200500;ESC SAO BENTO;12018732;3;2;1.0;SERINGAL SAO BENTO - RIO MACAUA;;1.0;0.0;0.0;0.0;43.0
2024;Sena Madureira;1200500;ESC SANTA AMELIA I;12018740;2;2;0.0;COLONIA SANTO ANTONIO, RIO CAETE;;0.0;0.0;0.0;1.0;11.0
2024;Sena Madureira;1200500;ESC PRACAUBA;12019364;2;2;0.0;SERINGAL RECIFE RIO IACO;;1.0;0.0;0.0;0.0;67.0
2024;Sena Madureira;1200500;ESC NOSSA SENHORA DE NAZARE;12019380;3;2;0.0;SERINGAL NAZARE - RIO IACO;;0.0;0.0;0.0;1.0;19.0
2024;Sena Madureira;1200500;ESC TOMA CUIDADO;12019593;3;2;0.0;SERINGAL TOMA CUIDADO - RIO PURUS;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC IOLANDA PEREIRA NUNES;12020567;2;2;0.0;SERINGAL PORONGABA RIO IACO;;0.0;0.0;0.0;1.0;42.0
2024;Sena Madureira;1200500;ESC JOSE DA ROCHA NEVES;12021385;3;2;1.0;COLONIA LUA NOVA;RIO MACAUA;0.0;0.0;0.0;1.0;16.0
2024;Sena Madureira;1200500;ESC NAZARE DE SOUZA;12022721;3;2;1.0;ESTRADA LINHA SECA - RAMAL DO CASSABORA KM 45;;0.0;0.0;0.0;1.0;9.0
2024;Sena Madureira;1200500;ESC VICENTE BALBINO DA COSTA;12022772;3;1;0.0;RUA HERMANO ALVES COSTA;;1.0;0.0;0.0;0.0;138.0
2024;Sena Madureira;1200500;ESC INDIGENA PEKOIBO;12022802;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA BUENOS AIRES;RIO CAETE;0.0;0.0;0.0;1.0;15.0
2024;Sena Madureira;1200500;ESC CAMPO OSORIO;12023744;2;2;0.0;SERINGAL CAMPO OSORIO, RIO IACO;;0.0;0.0;0.0;1.0;11.0
2024;Sena Madureira;1200500;ESC PEDRO EUGENIO DE SOUZA;12025640;2;2;0.0;SERINGAL SAO PEDRO, RIO IACO.;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC UMBILINA PIRES FREITAS;12025712;2;2;0.0;SERINGAL ORIENTE, RIO IACO;;0.0;0.0;0.0;1.0;53.0
2024;Sena Madureira;1200500;ESC EUCLIDES FEITOSA CAVALCANTE;12025810;3;1;0.0;VIRGULINO DINIZ;;1.0;0.0;0.0;0.0;309.0
2024;Sena Madureira;1200500;ESC LARANJAL;12025828;2;2;0.0;SERINGAL REFORMA RIO CAETE;;0.0;0.0;0.0;1.0;23.0
2024;Sena Madureira;1200500;ESC CHARLES SANTOS;12025836;2;2;1.0;ESTRADA XIBUREMA KM 05;;1.0;0.0;0.0;0.0;220.0
2024;Sena Madureira;1200500;ESC SANTA AMELIA II;12025852;2;2;0.0;SERINGAL BATURITE RIO IACO;;0.0;0.0;0.0;1.0;31.0
2024;Sena Madureira;1200500;ESC MANOEL RUFINO;12025917;2;2;0.0;SERINGAL PORONGABA COLONIA PIAUI RIO IACO;RIO IACO;0.0;0.0;0.0;1.0;46.0
2024;Sena Madureira;1200500;ESC JOSE JOAQUIM DE MATOS;12025941;3;2;1.0;PROJETO JOSE JOAQUIM DE MATOS;;1.0;0.0;0.0;0.0;117.0
2024;Sena Madureira;1200500;ESC MADALENA NUNES DE ANDRADE;12025950;2;2;0.0;ESTRADA MARIO LOBAO KM 10;;1.0;0.0;0.0;0.0;64.0
2024;Sena Madureira;1200500;ESC INDIGENA FLORESTA;12026174;2;2;2.0;ALDEIA CAYAPUCA;RIO PURUS;0.0;0.0;0.0;1.0;7.0
2024;Sena Madureira;1200500;ESC INDIGENA NAWAWAE;12026190;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA EXTREMA;RIO CAETE;0.0;0.0;0.0;1.0;19.0
2024;Sena Madureira;1200500;ESC INDIGENA SAO PAULINO;12026247;2;2;2.0;ALDEIA SAO PAULINO;RIO PURUS;0.0;0.0;0.0;1.0;6.0
2024;Sena Madureira;1200500;ESC NOVA ESPERANCA;12026832;2;2;0.0;SERINGAL TRIUNFO, RIO MACAUA.;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC SANTA TEREZINHA;12026840;2;2;0.0;SERINGAL PROVIDENCIA RIO MACAUA;;0.0;0.0;0.0;1.0;38.0
2024;Sena Madureira;1200500;ESC SANGELO NUNES DE ANDRADE;12026859;2;2;0.0;ESTRADA MARIO LOBAO KM 41.;;1.0;0.0;0.0;0.0;82.0
2024;Sena Madureira;1200500;ESC JOSE MARIA RODRIGUES;12026883;2;2;0.0;SERINGAL NOVO DESTINO RIO IACO;;1.0;0.0;0.0;0.0;7.0
2024;Sena Madureira;1200500;ESC CUMARU;12027154;3;2;0.0;SERINGAL CUMARU - RIO CAETE;;1.0;0.0;0.0;0.0;45.0
2024;Sena Madureira;1200500;ESC LIBERDADE II;12027448;2;2;0.0;SERINGAL LIBERDADE RIO MACAUA;;1.0;0.0;0.0;0.0;26.0
2024;Sena Madureira;1200500;ESC DIAMANTINA;12027456;2;2;0.0;ESTRADA LINHA SECA RAMAL DO NARCELIO KM 65;;0.0;0.0;0.0;1.0;35.0
2024;Sena Madureira;1200500;ESC RECIFE I;12027480;2;2;0.0;LOCALIDADE;;1.0;0.0;0.0;0.0;34.0
2024;Sena Madureira;1200500;ESC LEONIDAS FERNANDES DE ALMEIDA;12028142;2;2;0.0;ESTRADA LINHA SECA KM 20;;1.0;0.0;0.0;0.0;7.0
2024;Sena Madureira;1200500;ESC MESSIAS RODRIGUES DE SOUZA;12028150;2;2;0.0;BR 364 KM 38 SENA MADUREIRA/RIO BRANCO RAMAL DO OURO KM 12.;;1.0;0.0;0.0;0.0;35.0
2024;Sena Madureira;1200500;ESC ARGENTINA ANUTE BRITO;12029343;3;2;0.0;SGL. NOVO SAO JOAO RIO IACO.;;0.0;0.0;0.0;1.0;10.0
2024;Sena Madureira;1200500;ESC SAO LUCAS;12029351;3;2;1.0;BR 364 SM/MU RAMAL KM 40;;1.0;0.0;0.0;0.0;5.0
2024;Sena Madureira;1200500;ESC FRANCISCA SOUZA DA SILVA;12029378;3;2;1.0;PROJETO JOSE JOAQUIM DE MATOS - RIOZINHO GRANADA;;0.0;0.0;0.0;1.0;28.0
2024;Sena Madureira;1200500;ESC PROF MESSIAS RODRIGUES DE SOUZA;12029408;3;1;0.0;TRAVESSA GUILHERME;TRAVESSA GUILHERME;1.0;0.0;0.0;0.0;379.0
2024;Sena Madureira;1200500;ESC INDIGENA TUNUMA;12029823;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA BOCA DO CANAMARI;RIO CAETE;0.0;0.0;0.0;1.0;9.0
2024;Sena Madureira;1200500;ESC MARIA GORETE DAVILA;12029831;3;2;1.0;BR 364 SM/RB - RAMAL DO 25 CACIRIAM;;1.0;0.0;0.0;0.0;86.0
2024;Sena Madureira;1200500;ESC CORACAO DE MENINO JESUS II;12029866;2;2;0.0;SERINGAL ESPERANCA RIO MACAUA;;0.0;0.0;0.0;1.0;9.0
2024;Sena Madureira;1200500;ESC JOAQUIM FURTADO DAVILA;12030163;3;2;1.0;BR 364 SM/RB - RAMAL DO 17 CASSIRIA.;;1.0;0.0;0.0;0.0;13.0
2024;Sena Madureira;1200500;ESC SANTA LUZIA II;12030473;2;2;0.0;SERINGAL SANTA LUZIA, RIO MACAUA;;0.0;0.0;0.0;1.0;28.0
2024;Sena Madureira;1200500;ESC INDIGENA SHIMEWIDI;12030490;2;2;2.0;ALDEIA SETE ESTRELAS RIO PURUS;;0.0;0.0;0.0;1.0;13.0
2024;Sena Madureira;1200500;IFAC - CAMPUS SENA MADUREIRA;12030945;1;1;0.0;FRANCISCA SOUZA DA SILVA;;1.0;0.0;0.0;0.0;324.0
2024;Sena Madureira;1200500;ESC ANTONIO DOMINGOS DE ALMEIDA;12031348;3;2;0.0;BR 364 SM/MU GLEBA SAO JORGE RAMAL DO 20;;0.0;0.0;0.0;1.0;31.0
2024;Sena Madureira;1200500;ESC MAURISIA FERREIRA BRITO;12031380;3;2;0.0;SERINGAL CURITIBA - RIO IACO;;0.0;0.0;0.0;1.0;8.0
2024;Sena Madureira;1200500;ESC GILMAR SILVEIRA DE OLIVEIRA;12031399;3;2;1.0;SERINGAL AREZ RIO CAETE;;0.0;0.0;0.0;1.0;7.0
2024;Sena Madureira;1200500;ESC WALFREDO GUEDES MONTEIRO;12031720;3;1;0.0;RUA GAIVOTA;AO LADO DO POSTO;1.0;0.0;0.0;0.0;264.0
2024;Sena Madureira;1200500;ESC MARIA NOGUEIRA DE LIMA;12031739;3;2;0.0;BR 364 SM/RB KM 38 RAMAL DO OURO COLONIA AGUA VIVA KM 18;;1.0;0.0;0.0;0.0;100.0
2024;Sena Madureira;1200500;ESC LAURITA ALVES;12032107;3;2;1.0;BR 364 SENA MADUREIRA/MANOEL URBANO KM 16;;1.0;0.0;0.0;0.0;155.0
2024;Sena Madureira;1200500;ESC AGUA VIVA;12032204;2;2;0.0;BK 364 KM 15,SENTIDO SENA MADUREIRA/RIO BRANCO.RAMAL DO CASSIRIAN KM 10.;;1.0;0.0;0.0;0.0;124.0
2024;Sena Madureira;1200500;ESC CRECHE MUNICIPAL CRIANCA FELIZ;12032255;3;1;0.0;RUA MANOEL GONCALVES;;1.0;0.0;0.0;0.0;375.0
2024;Sena Madureira;1200500;ESC ADAMOR DAS MERCES;12032352;3;2;1.0;PROJETO PROVIDENCIA CAPITAL RAMAL PARAISO RIO MACAUA;;0.0;0.0;0.0;1.0;15.0
2024;Sena Madureira;1200500;ESC CRECHE MUNICIPAL PADRE PAULINO MARIA BALDASSARRI;12033090;3;1;0.0;AVENIDA GUANABARA;;1.0;0.0;0.0;0.0;268.0
2024;Sena Madureira;1200500;ESC INDIGENA XINAWEDA;12033154;2;2;2.0;TERRA INDIGENA CAYAPUCA ALDEIA SANTA FE RIO PURUS;;0.0;0.0;0.0;1.0;7.0
2024;Sena Madureira;1200500;ESC ALTINA DE OLIVEIRA ALVES;12033170;3;2;1.0;SGAL PROVIDENCIA CAPITAL;COMUNIDADE QUEIMADAS;0.0;0.0;0.0;1.0;10.0
2024;Sena Madureira;1200500;ESC INDIGENA CANAAN;12033413;2;2;2.0;TERRA INDIGENA CAYAPUCA;ALDEIA CANAA;0.0;0.0;0.0;1.0;9.0
2024;Sena Madureira;1200500;ESC ISAAC DAVILA;12033464;3;2;0.0;SERINGAL NOVA OLINDA RIO IACO;;0.0;0.0;0.0;1.0;57.0
2024;Sena Madureira;1200500;ESC ENEDINA FERREIRA DOS REIS;12033642;2;2;0.0;SERINGAL BOM FUTURO RIO MACOA;RIO MACOA;0.0;0.0;0.0;1.0;24.0
2024;Sena Madureira;1200500;ESC JOSE SIQUEIRA DOS SANTOS;12033650;2;2;0.0;COMUNIDADE DO CAZUMBA RIO CAETE;RIO CAETE;1.0;0.0;0.0;0.0;35.0
2024;Sena Madureira;1200500;ESC JOSE DIONISIO SAMPAIO;12034886;3;2;0.0;RAMAL DA MIRAGINA KM 69    SERINGAL ITAMARATY  RIO IACO;;1.0;0.0;0.0;0.0;88.0
2024;Sena Madureira;1200500;ESC FRANCISCA MONTEIRO;12043249;3;2;1.0;PROJETO GERALDO FERNANDES RAMAL DOS TERCADOS;;1.0;0.0;0.0;0.0;82.0
2024;Sena Madureira;1200500;ESC JULIA FERREIRA;12043427;3;2;1.0;BR 364 SM/MU - GLEBA SAO JORGE KM 13;;1.0;0.0;0.0;0.0;24.0
2024;Sena Madureira;1200500;ESC JOAO BENTO;12043826;3;2;1.0;BR 364 SENA MADUREIRA/MANOEL URBANO - RAMAL DO 16.;;1.0;0.0;0.0;0.0;9.0
2024;Sena Madureira;1200500;ESC ODINEIA MATOS;12044024;3;2;1.0;PROJETO PROVIDENCIA CAPITAL RIO MACAUA.;;0.0;0.0;0.0;1.0;16.0
2024;Sena Madureira;1200500;ESC VICENTE PEREIRA;12044229;3;2;0.0;COL. SAO JORGE RIO CAETE.;;0.0;0.0;0.0;1.0;27.0
2024;Sena Madureira;1200500;ESC INDIGENA SIANY;12044628;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA IGARAPE PRETO;RIO CAETE;0.0;0.0;0.0;1.0;7.0
2024;Sena Madureira;1200500;ESC LUIZ MARQUES;12045624;3;2;0.0;SERINGAL SAO SEBASTIAO - RIO IACO;;0.0;0.0;0.0;1.0;18.0
2024;Sena Madureira;1200500;ESC BELA ALIANCA;12045632;3;2;1.0;SERINGAL SAO BENTO COLOCACAO BELA ALIANCA;;1.0;0.0;0.0;0.0;8.0
2024;Sena Madureira;1200500;ESC SAO SEBASTIAO V;12046825;3;2;0.0;RAMAL DO PINDUCA KM 51;;0.0;0.0;0.0;1.0;25.0
2024;Sena Madureira;1200500;ESC FRANCISCO VITORIANO;12047023;3;2;0.0;SERINGAL CAPIVARA - RIO PURUS;;0.0;0.0;0.0;1.0;10.0
2024;Sena Madureira;1200500;ESC MARIA DE MELO;12060224;3;2;0.0;BR 364 SM/RB - RAMAL DO 15 - CACIRIA;;0.0;0.0;0.0;1.0;9.0
2024;Sena Madureira;1200500;ESC ZUILA FEITOSA;12064238;3;2;0.0;COL. SAO JOAO RAMAL SAO JOAO BOCA DO CAETE.;;1.0;0.0;0.0;0.0;19.0
2024;Tarauacá;1200609;ESC MAURICIO MAPPES BARROSO;12001031;2;2;0.0;BR 364;TARAUACA/CZS;1.0;0.0;0.0;0.0;112.0
2024;Tarauacá;1200609;ESC 15 DE JUNHO;12005398;2;2;0.0;BR-364 - TARAUACA/CRUZEIRO DO SUL - SERINGAL TOCANTINS - RIO ACURAUA;BR 364;1.0;0.0;0.0;0.0;188.0
2024;Tarauacá;1200609;ESC 15 DE JUNHO II;12005401;3;2;0.0;BR 364 KM 17 - SENTIDO TARAUACA FEIJO COMUNIDADE FLORESTA;ESCOLA;1.0;0.0;0.0;0.0;173.0
2024;Tarauacá;1200609;ESC ALMERIO BANDEIRA DE MELO;12005452;3;2;0.0;RIO TARAUACA;SERINGAL PACUJA;0.0;0.0;1.0;0.0;85.0
2024;Tarauacá;1200609;ESC ALMIRANTE BARROSO;12005479;3;1;0.0;RUA FRANCISCO SARAIVA;;1.0;0.0;0.0;0.0;362.0
2024;Tarauacá;1200609;ESC ANTONIO ALBERTINO FILHO;12005495;3;2;0.0;RIO MURU;SERINGAL CARDOSO;0.0;0.0;0.0;1.0;66.0
2024;Tarauacá;1200609;ESC ARIVAN CARNEIRO PRADO;12005517;2;2;0.0;SERINGAL SACADO - RIO TARAUACA;ALTO RIO TARAUACA;1.0;0.0;0.0;0.0;282.0
2024;Tarauacá;1200609;ESC CEL AUTON FURTADO;12005533;3;2;0.0;RIO MURU;SERINGAL ITAMARATY;0.0;0.0;0.0;1.0;56.0
2024;Tarauacá;1200609;ESC BOM JESUS;12005541;2;2;0.0;RIO MURU - COMUNIDADE SEMEADA;;0.0;0.0;0.0;1.0;137.0
2024;Tarauacá;1200609;ESC INDIGENA IVA STTIHO;12005550;2;2;2.0;TERRA INDIGENA RIO GREGORIO ALDEIA NOVA ESPERANCA;;0.0;0.0;0.0;1.0;75.0
2024;Tarauacá;1200609;ESC CEL JOSE MARCOLINO;12005568;3;2;0.0;RIO MURU;SERINGAL TRANSUAL;0.0;0.0;0.0;1.0;72.0
2024;Tarauacá;1200609;ESC CEL JOSE MARQUES DE ALBUQUERQUE;12005592;3;2;0.0;RIO MURU - SERINGAL PARAISO;;0.0;0.0;1.0;0.0;169.0
2024;Tarauacá;1200609;ESC CEL JOSE MARQUES LEITE I;12005614;3;2;0.0;RIO MURU;SERINGAL BOM FUTURO;0.0;0.0;0.0;1.0;42.0
2024;Tarauacá;1200609;ESC PROF JOSE AUGUSTO DE ARAUJO;12005657;3;1;0.0;AVENIDA ANTONIO FROTA;ESCOLA;1.0;0.0;0.0;0.0;762.0
2024;Tarauacá;1200609;ESC DELZUITE BARROSO BRAGA DE ARAUJO;12005681;2;1;0.0;AV AVELINO LEAL;ESCOLA;1.0;0.0;0.0;0.0;289.0
2024;Tarauacá;1200609;ESC DR DJALMA DA CUNHA BATISTA;12005711;2;1;0.0;RUA EPAMINONDAS JACOME;PREDIO;1.0;0.0;0.0;0.0;614.0
2024;Tarauacá;1200609;ESC DR DEMOSTENES RODRIGUES;12005738;3;2;0.0;RIO TARAUACA - SERINGAL TAMANDARE;;0.0;1.0;0.0;0.0;60.0
2024;Tarauacá;1200609;ESC DR VALERIO CALDAS DE MAGALHAES;12005762;3;2;0.0;RIO TARAUACA;SERINGAL AMERICA;0.0;0.0;0.0;1.0;82.0
2024;Tarauacá;1200609;ESC GOVERNADOR EDMUNDO PINTO DE A NETO;12005770;2;1;0.0;RUA COSME DA COSTA BRASIL;;1.0;0.0;0.0;0.0;202.0
2024;Tarauacá;1200609;ESC EDUARDO DOS SANTOS MORAIS;12005797;3;2;0.0;BAIXO RIO TARAUACA;SERINGAL ESPERANCA;1.0;0.0;0.0;0.0;32.0
