NU_ANO_CENSO;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_DDD;NU_TELEFONE;TP_SITUACAO_FUNCIONAMENTO;CO_ESCOLA_SEDE_VINCULADA;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_BANHEIRO;IN_COZINHA;QT_MAT_BAS;IN_AGUA_CARRO_PIPA
2019;AC;12;Sena Madureira;1200500;12025933;ESC NOEMIA ALVES DA SILVA;3;2;0.0;COLOCACAO MIRADOR RIO PURUS.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2019;AC;12;Sena Madureira;1200500;12025941;ESC JOSE JOAQUIM DE MATOS;3;2;1.0;PROJETO JOSE JOAQUIM DE MATOS;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;159.0;
2019;AC;12;Sena Madureira;1200500;12025950;ESC MADALENA NUNES DE ANDRADE;2;2;0.0;ESTRADA MARIO LOBAO KM 10;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;52.0;
2019;AC;12;Sena Madureira;1200500;12026140;ESC SILVA JARDIM;2;2;0.0;SERINGAL BATURITE, RIO IACO;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;
2019;AC;12;Sena Madureira;1200500;12026174;ESC INDIGENA FLORESTA;2;2;2.0;ALDEIA CAYAPUCA;;RIO PURUS;;69940000.0;68;.;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;
2019;AC;12;Sena Madureira;1200500;12026190;ESC INDIGENA NAWAWAE;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA EXTREMA;;RIO CAETE;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;
2019;AC;12;Sena Madureira;1200500;12026247;ESC INDIGENA SAO PAULINO;2;2;2.0;ALDEIA SAO PAULINO;;RIO PURUS;;69940000.0;68;99971341;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;
2019;AC;12;Sena Madureira;1200500;12026832;ESC NOVA ESPERANCA;2;2;0.0;SERINGAL TRIUNFO, RIO MACAUA.;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;11.0;
2019;AC;12;Sena Madureira;1200500;12026840;ESC SANTA TEREZINHA;2;2;0.0;SERINGAL PROVIDENCIA RIO MACAUA;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;26.0;
2019;AC;12;Sena Madureira;1200500;12026859;ESC SANGELO NUNES DE ANDRADE;2;2;0.0;ESTRADA MARIO LOBAO KM 41.;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;
2019;AC;12;Sena Madureira;1200500;12026883;ESC JOSE MARIA RODRIGUES;2;2;0.0;SERINGAL NOVO DESTINO RIO IACO;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;8.0;
2019;AC;12;Sena Madureira;1200500;12027154;ESC CUMARU;3;2;0.0;SERINGAL CUMARU - RIO CAETE;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;22.0;
2019;AC;12;Sena Madureira;1200500;12027448;ESC LIBERDADE II;2;2;0.0;SERINGAL LIBERDADE RIO MACAUA;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;37.0;
2019;AC;12;Sena Madureira;1200500;12027456;ESC DIAMANTINA;2;2;0.0;ESTRADA LINHA SECA RAMAL DO NARCELIO KM 65;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;
2019;AC;12;Sena Madureira;1200500;12028142;ESC LEONIDAS FERNANDES;2;2;0.0;ESTRADA LINHA SECA KM 20;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2019;AC;12;Sena Madureira;1200500;12028150;ESC MESSIAS RODRIGUES DE SOUZA;2;2;0.0;BR 364 KM 38 SENA MADUREIRA/RIO BRANCO RAMAL DO OU;;;;69940000.0;.;.;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;31.0;
2019;AC;12;Sena Madureira;1200500;12029343;ESC ARGENTINA ANUTE BRITO;3;2;0.0;SGL. NOVO SAO JOAO RIO IACO.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;26.0;
2019;AC;12;Sena Madureira;1200500;12029351;ESC SAO LUCAS;3;2;1.0;BR 364 SM/MU RAMAL KM 40;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;
2019;AC;12;Sena Madureira;1200500;12029378;ESC FRANCISCA SOUZA DA SILVA;3;2;1.0;PROJETO JOSE JOAQUIM DE MATOS - RIOZINHO GRANADA;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;31.0;
2019;AC;12;Sena Madureira;1200500;12029386;ESC ROSE MARIA ASSIS DINIZ;3;2;0.0;SERINGAL FORTALEZA- RIO IACO.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;5.0;
2019;AC;12;Sena Madureira;1200500;12029408;ESC PROF MESSIAS RODRIGUES DE SOUZA;3;1;0.0;TRAVESSA GUILHERME;SN;TRAVESSA GUILHERME;PISTA;69940000.0;68;99633351;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;370.0;
2019;AC;12;Sena Madureira;1200500;12029416;ESC SANTO ELIAS;2;2;0.0;SERINGAL SAO FRANCISCO RIO PURUS;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;
2019;AC;12;Sena Madureira;1200500;12029823;ESC INDIGENA TUNUMA;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA BOCA DO CANAMARI;;RIO CAETE;ZONA RURAL;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;
2019;AC;12;Sena Madureira;1200500;12029831;ESC MARIA GORETE DAVILA;3;2;1.0;BR 364 SM/RB - RAMAL DO 25 CACIRIA .;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;38.0;
2019;AC;12;Sena Madureira;1200500;12029858;ESC JERCINA TEIXEIRA DE ALBUQUERQUE;2;2;0.0;BR 364 KM 15, SENTIDO SENA MADUREIRA / RIO BRANCO.;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;7.0;
2019;AC;12;Sena Madureira;1200500;12029866;ESC CORACAO DE MENINO JESUS II;2;2;0.0;SERINGAL ESPERANCA RIO MACAUA;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;13.0;
2019;AC;12;Sena Madureira;1200500;12030163;ESC JOAQUIM FURTADO DAVILA;3;2;1.0;BR 364 SM/RB - RAMAL DO 17 CASSIRIA.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;10.0;
2019;AC;12;Sena Madureira;1200500;12030171;ESC MARIA DE NAZARE LIMA DA SILVA;3;2;1.0;BR- 364 SM/RB - RAMAL DO 25 CACIRIA.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;12.0;
2019;AC;12;Sena Madureira;1200500;12030465;ESC NOVO HORIZONTE;2;2;0.0;BR 364 KM 45 RAMAL DO BABA SENA/MANOEL URBANO;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;17.0;
2019;AC;12;Sena Madureira;1200500;12030473;ESC SANTA LUZIA II;2;2;0.0;SERINGAL SANTA LUZIA, RIO MACAUA;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;29.0;
2019;AC;12;Sena Madureira;1200500;12030945;IFAC - CAMPUS SENA MADUREIRA;1;1;0.0;FRANCISCA SOUZA DA SILVA;318;;GETULIO NUNES SAMPAIO;69940000.0;68;36123806;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;212.0;
2019;AC;12;Sena Madureira;1200500;12031348;ESC ANTONIO DOMINGOS DE ALMEIDA;3;2;0.0;BR 364 SM/MU GLEBA SAO JORGE RAMAL DO 20;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;46.0;
2019;AC;12;Sena Madureira;1200500;12031380;ESC MAURISIA FERREIRA BRITO;3;2;0.0;SERINGAL CURITIBA - RIO IACO;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;27.0;
2019;AC;12;Sena Madureira;1200500;12031399;ESC GILMAR SILVEIRA DE OLIVEIRA;3;2;1.0;SERINGAL AREZ RIO CAETE;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;
2019;AC;12;Sena Madureira;1200500;12031720;ESC WALFREDO GUEDES MONTEIRO;3;1;0.0;RUA GAIVOTA;S/N;AO LADO DO POSTO;EUGENIO AUGUSTO AREAL;69940000.0;68;36122892;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;249.0;
2019;AC;12;Sena Madureira;1200500;12031739;ESC MARIA NOGUEIRA DE LIMA;3;2;0.0;BR 364 SM/RB KM 38 RAMAL DO OURO COLONIA AGUA VIVA;;;;69940000.0;68;36122423;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;84.0;
2019;AC;12;Sena Madureira;1200500;12032107;ESC LAURITA ALVES;3;2;1.0;BR 364 SENA MADUREIRA/MANOEL URBANO KM 16;;;;69940000.0;68;36122423;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;122.0;
2019;AC;12;Sena Madureira;1200500;12032204;ESC AGUA VIVA;2;2;0.0;BK 364 KM 15,SENTIDO SENA MADUREIRA/RIO BRANCO.RAM;;;;69940000.0;68;36122838;1;0.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;80.0;
2019;AC;12;Sena Madureira;1200500;12032212;ESC JOSE PADILHA DA SILVA;2;2;0.0;BR 364 KM 38 SENA / RIO BRANCO RAMAL DO OURO KM 16;;;;69940000.0;68;36122838;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2019;AC;12;Sena Madureira;1200500;12032255;ESC CRECHE MUNICIPAL CRIANCA FELIZ;3;1;0.0;RUA MANOEL GONCALVES;S/Nº;;BOSQUE;69940000.0;68;9.9987E8;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;360.0;
2019;AC;12;Sena Madureira;1200500;12032352;ESC ADAMOR DAS MERCES;3;2;1.0;PROJETO PROVIDENCIA CAPITAL RAMAL PARAISO RIO MACA;;;;69940000.0;68;36122423;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;
2019;AC;12;Sena Madureira;1200500;12033049;ESC ALCIDES ALVES DOS REIS;3;2;1.0;BR 364 SENA/ MANOEL URBANO RAMAL DO 34;;;;69940000.0;.;.;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Sena Madureira;1200500;12033090;ESC CRECHE MUNICIPAL PADRE PAULINO MARIA BALDASSARRI;3;1;0.0;AVENIDA GUANABARA;;;VITORIA;69940000.0;68;9.9976E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;277.0;
2019;AC;12;Sena Madureira;1200500;12033154;ESC INDIGENA XINAWEDA;2;2;2.0;TERRA INDIGENA CAYAPUCA ALDEIA SANTA FE RIO PURUS;;;;69940000.0;.;.;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;
2019;AC;12;Sena Madureira;1200500;12033170;ESC ALTINA DE OLIVEIRA ALVES;3;2;1.0;SGAL PROVIDENCIA CAPITAL;;COMUNIDADE QUEIMADAS;;69940000.0;.;.;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;
2019;AC;12;Sena Madureira;1200500;12033464;ESC ISAAC DAVILA;3;2;0.0;SERINGAL NOVA OLINDA RIO IACO;;;;69940000.0;68;9.9977E8;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;47.0;
2019;AC;12;Sena Madureira;1200500;12033472;ESC SAO PEDRO;3;2;1.0;BR 364-SENA MADUREIRA/MANUEL URBANO RAMAL DO 12;;;;69940000.0;68;9.9977E8;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;
2019;AC;12;Sena Madureira;1200500;12033642;ENEDINA FERREIRA DOS REIS;2;2;0.0;SERINGAL BOM FUTURO RIO MACOA;S / Nº;RIO MACOA;RURAL;69940000.0;68;36122842;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2019;AC;12;Sena Madureira;1200500;12033650;JOSE SIQUEIRA DOS SANTOS;2;2;0.0;COMUNIDADE DO CAZUMBA RIO CAETE;S / Nº;RIO CAETE;RURAL;69940000.0;68;36122842;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;47.0;
2019;AC;12;Sena Madureira;1200500;12043222;ESC MILTON PESSOA;3;2;1.0;PROJETO WILSON LOPES RAMAL DO 25 CACIRIA;;;;69940000.0;.;.;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29.0;
2019;AC;12;Sena Madureira;1200500;12043249;ESC FRANCISCA MONTEIRO;3;2;1.0;PROJETO GERALDO FERNANDES RAMAL DOS TERCADOS;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;108.0;
2019;AC;12;Sena Madureira;1200500;12043427;ESC JULIA FERREIRA;3;2;1.0;BR 364 SM/MU - GLEBA SAO JORGE KM 13;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;33.0;
2019;AC;12;Sena Madureira;1200500;12043630;ESC JOSE AUGUSTO DE ANDRADE;3;2;0.0;SGL. SAO SEBASTIAO COL. ESCONDIDO RIO CAETE.;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;11.0;
2019;AC;12;Sena Madureira;1200500;12043826;ESC JOAO BENTO;3;2;1.0;BR 364 SENA MADUREIRA/MANOEL URBANO - RAMAL DO 16.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;17.0;
2019;AC;12;Sena Madureira;1200500;12044024;ESC ODINEIA MATOS;3;2;1.0;PROJETO PROVIDENCIA CAPITAL RIO MACAUA.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;
2019;AC;12;Sena Madureira;1200500;12044229;ESC VICENTE PEREIRA;3;2;0.0;COL. SAO JORGE RIO CAETE.;;;;69940000.0;68;99858138;1;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;24.0;
2019;AC;12;Sena Madureira;1200500;12044628;ESC INDIGENA SIANY;2;2;2.0;TERRA INDIGENA ALTO CAETE ALDEIA IGARAPE PRETO;;RIO CAETE;;69940000.0;68;.;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;
2019;AC;12;Sena Madureira;1200500;12045624;ESC LUIZ MARQUES;3;2;0.0;SERINGAL SAO SEBASTIAO - RIO IACO;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;8.0;
2019;AC;12;Sena Madureira;1200500;12045632;ESC BELA ALIANCA;3;2;1.0;SERINGAL SAO BENTO COLOCACAO BELA ALIANCA;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;34.0;
2019;AC;12;Sena Madureira;1200500;12046825;ESC SAO SEBASTIAO V;3;2;0.0;RAMAL DO PINDUCA KM 51;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;
2019;AC;12;Sena Madureira;1200500;12047023;ESC FRANCISCO VITORIANO;3;2;0.0;SERINGAL CAPIVARA - RIO PURUS;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;31.0;
2019;AC;12;Sena Madureira;1200500;12060224;ESC MARIA DE MELO;3;2;0.0;BR 364 SM/RB - RAMAL DO 15 - CACIRIA;;;;69940000.0;68;99858138;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Sena Madureira;1200500;12064238;ESC ZUILA FEITOSA;3;2;0.0;COL. SAO JOAO RAMAL SAO JOAO BOCA DO CAETE.;;;;69940000.0;68;99858138;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;30.0;
2019;AC;12;Tarauacá;1200609;12005398;ESC 15 DE JUNHO;2;2;0.0;BR-364 - TARAUACA/CRUZEIRO DO SUL - SERINGAL TOCAN;;;ZONA RURAL;69970000.0;68;34621328;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;321.0;
2019;AC;12;Tarauacá;1200609;12005401;ESC 15 DE JUNHO II;3;2;1.0;BR 364 KM 17 - SENTIDO TARAUACA FEIJO COMUNIDADE F;S/N;ESCOLA;COMUNIDADE FLORESTA;69970000.0;68;9.9906E8;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;248.0;
2019;AC;12;Tarauacá;1200609;12005452;ESC ALMERIO BANDEIRA DE MELO;3;2;0.0;RIO TARAUACA;;SERINGAL PACUJA;;69970000.0;68;34621589;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;68.0;
2019;AC;12;Tarauacá;1200609;12005479;ESC ALMIRANTE BARROSO;3;1;0.0;RUA JOSE SARAIVA;S/N;;ESPERANCA;69970000.0;68;9.9969E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;287.0;
2019;AC;12;Tarauacá;1200609;12005495;ESC ANTONIO ALBERTINO FILHO;3;2;0.0;RIO MURU;;SERINGAL CARDOSO;;69970000.0;68;34621589;1;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;41.0;
2019;AC;12;Tarauacá;1200609;12005517;ESC ARIVAN CARNEIRO PRADO;2;2;0.0;SERINGAL SACADO - RIO TARAUACA;;;ZONA RURAL;69970000.0;68;34621328;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;157.0;
2019;AC;12;Tarauacá;1200609;12005533;ESC CEL AUTON FURTADO;3;2;0.0;RIO MURU;;SERINGAL ITAMARATY;;69970000.0;68;34621589;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;73.0;
2019;AC;12;Tarauacá;1200609;12005541;ESC BOM JESUS;2;2;0.0;RIO MURU - COMUNIDADE SEMEADA;;;ZONA RURAL;69970000.0;68;34621328;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;102.0;
2019;AC;12;Tarauacá;1200609;12005550;ESC INDIGENA IVA STTIHO;2;2;2.0;TERRA INDIGENA RIO GREGORIO ALDEIA NOVA ESPERANCA;;;;69970000.0;.;.;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;108.0;
2019;AC;12;Tarauacá;1200609;12005568;ESC CEL JOSE MARCOLINO;3;2;0.0;RIO MURU;;SERINGAL TRANSUAL;;69970000.0;68;34621589;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;50.0;
