NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;QT_MAT_BAS;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2019;AC;Bujari;1200138;ARCO IRIS;12033685;2;2;0.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Bujari;1200138;ESC DOM MANOEL II;12101222;2;2;0.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Bujari;1200138;ESC RENASCER;12101230;2;2;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Bujari;1200138;ESC PARAISO;12103225;2;2;0.0;41.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Bujari;1200138;ESC SAO PEDRO;12104221;2;2;0.0;67.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC ARGENTINA PEREIRA FEITOSA;12009725;2;1;0.0;830.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC LIMEIRA;12009776;3;2;0.0;307.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC MARIETA FREIRE RODRIGUES;12009792;3;2;0.0;57.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC NAIR SOMBRA;12009881;3;1;0.0;557.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC MARIA FERNANDES DE AMORIM;12018929;3;2;0.0;39.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2019;AC;Capixaba;1200179;ESC MARIA JOSE DE FREITAS PAES;12019291;3;2;0.0;40.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Capixaba;1200179;ESC SAO FRANCISCO;12019941;3;2;0.0;94.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC FRANCISCO FERREIRA DE MORAIS;12021342;3;2;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
2019;AC;Capixaba;1200179;ESC MUNDO ENCANTADO;12021725;3;1;0.0;319.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC NOVA ESPERANCA;12023396;2;2;1.0;276.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC JOSE SILVEIRA DA COSTA;12026131;3;2;0.0;257.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC TRES MARIAS;12028185;3;2;0.0;26.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC JOSE ALVES DA SILVA;12030694;3;2;0.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Capixaba;1200179;ESC ARISTON FERREIRA DA CUNHA;12030899;2;2;0.0;387.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Capixaba;1200179;ESC PROFª NOELIA MARIA ALVES DE SOUZA;12042226;3;1;0.0;401.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC COLEGIO CRISTAO CRUZEIRO;12000094;2;1;0.0;669.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PRESIDENTE TANCREDO DE ALMEIDA NEVES;12000108;2;1;0.0;138.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC 17 DE NOVEMBRO;12000124;3;2;0.0;78.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESCOLA 21 DE ABRIL;12000132;3;1;0.0;143.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC 06 DE AGOSTO;12000140;3;2;0.0;55.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC 7 DE SETEMBRO;12000159;2;2;0.0;134.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ABSOLON MOREIRA;12000167;2;1;0.0;316.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC AIRTON SENA DA SILVA;12000183;3;2;1.0;86.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE ALFREDO NUSS;12000191;3;1;0.0;293.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ANTONIO FERREIRA GOMES;12000248;3;2;0.0;255.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ANTONIO JUVENCIO BARROSO;12000256;2;2;0.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC ARI RODRIGUES;12000264;2;2;0.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ARTUR LEBRE I;12000272;3;2;1.0;58.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC AUGUSTO SEVERO;12000280;2;2;0.0;206.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC BARROSO FILHO;12000299;3;2;1.0;64.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC CEL CONTREIRAS;12000345;2;1;0.0;112.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC CORA CORALINA;12000370;2;2;0.0;142.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC CORAZITA NEGREIROS;12000396;3;1;0.0;359.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DOM PEDRO II;12000400;2;2;0.0;24.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FLODOARDO CABRAL;12000418;2;1;0.0;1053.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC COMANDANTE BRAZ DE AGUIAR;12000442;2;1;0.0;195.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC CRAVEIRO COSTA;12000450;2;1;0.0;498.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DION THAUMATURGO;12000469;2;2;0.0;73.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DOM PEDRO I;12000507;2;2;0.0;20.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC DR VALERIO CALDAS DE MAGALHAES;12000531;2;1;0.0;787.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC EMIDIO BRAGA DE VASCONCELOS;12000558;3;1;0.0;200.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FLODOARDO CABRAL;12000566;3;2;0.0;66.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FRANCISCA BARROS DE OLIVEIRA;12000574;3;1;0.0;58.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FRANCISCA HORMINDA DE OLIVEIRA;12000582;3;2;1.0;62.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FRANCISCA RITA DE CASSIA LIMA PINTO;12000590;3;1;0.0;151.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FRANCISCO MONTENEGRO BRAGA;12000612;2;2;0.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC GENERAL RONDON;12000639;2;2;0.0;42.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC GOVERNADOR HUGO CARNEIRO;12000663;2;1;0.0;808.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC HELENA NOBRE;12000671;3;2;0.0;76.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC HUMBERTO DE CAMPOS;12000701;2;2;0.0;310.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOAO KUBITSCHEK;12000736;2;1;0.0;547.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOAQUIM JOSE DA SILVA XAVIER;12000752;3;2;0.0;55.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOAQUIM NOGUEIRA;12000779;2;2;0.0;176.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOSE DE ALENCAR;12000787;2;2;0.0;19.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOSE DE ANCHIETA;12000795;3;2;0.0;46.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOSE DO PATROCINIO;12000809;3;2;0.0;44.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JULIO RODRIGUES MARTINS;12000825;3;2;0.0;29.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC INDIGENA KATUKINA I;12000841;2;2;2.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC LEONILA DA SILVA ROSAS;12000868;3;2;0.0;11.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC LUIZ ANTONIO MEIRIM PEDREIRA;12000876;2;1;0.0;182.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC LUIZ FERREIRA;12000892;3;2;0.0;67.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JUAREZ IBERNON;12000906;2;2;0.0;277.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MADRE ADELGUNDES BECKER;12000914;2;1;0.0;785.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MANOEL BRAZ DE MELO;12000930;2;2;0.0;436.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARCILIO NUNES RIBEIRO II;12000973;2;2;0.0;160.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARIA DA CONCEICAO CASTRO LIMA;12001007;3;1;0.0;294.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARIA DE NAZARE SANTIAGO;12001015;2;2;0.0;305.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MAURICIO MAPPES BARROSO;12001031;2;2;0.0;154.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MOACIR RODRIGUES;12001058;3;2;0.0;56.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MUSTAFA ALMEIDA TOBU;12001066;2;1;0.0;244.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC NADIR MESSIAS CAMELI;12001074;3;2;0.0;38.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC NORBERTO ASSUNCAO CAVALCANTE;12001104;2;2;0.0;228.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA DE NAZARE;12001112;3;2;0.0;28.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA DO PERPETUO SOCORRO;12001120;3;2;0.0;15.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC OLAVO BILAC;12001139;2;2;0.0;362.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE MARCELINO CHAMPAGNAT;12001147;3;1;0.0;506.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PANTALEAO BUSSONS;12001155;3;2;0.0;33.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE CARLOS KUNZ;12001163;2;1;0.0;326.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE CRISTOVAO FREIRE ARNAUD;12001171;3;1;0.0;316.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE DAMIAO;12001180;2;1;0.0;400.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE EGON ENGEL;12001198;3;2;0.0;49.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE MANOEL DA NOBREGA I;12001201;3;2;1.0;101.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PEDRO FIRMINO DE OLIVEIRA;12001210;3;2;0.0;82.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PLACIDO DE CASTRO;12001228;2;2;0.0;132.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DIVINA PROVIDENCIA;12001236;2;1;0.0;412.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RAIMUNDO QUIRINO NOBRE;12001244;3;1;0.0;209.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC BEIJA FLOR;12001252;3;1;0.0;177.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PRESBITERIANA DE CRUZEIRO DO SUL;12001260;2;1;0.0;602.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PROFESSOR ANTONIO DE BARROS FREIRE;12001279;2;1;0.0;494.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESCOLA MARIA DE NAZARE LIMA;12001295;3;1;0.0;93.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PROF QUITA;12001309;2;1;0.0;234.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RAINHA DA FLORESTA;12001317;2;2;0.0;168.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC REGO BARROS;12001333;2;1;0.0;139.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOAO BUSSONS;12001341;3;2;0.0;349.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RODRIGUES E SILVA;12001368;3;2;0.0;86.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RUI BARBOSA;12001392;3;1;0.0;256.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SAO FRANCISCO;12001406;2;2;0.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC ALFREDO SAID;12001414;3;2;0.0;89.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SANTA RITA;12001422;2;2;0.0;156.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SAO CRISTOVAO;12001430;3;2;0.0;57.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESCOLA SAO JOSE;12001457;2;1;0.0;1209.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SEBASTIANA SILENE VALENTE;12001490;2;2;0.0;32.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SEGADAS VIANA;12001503;3;2;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SANTA BARBARA;12001520;3;2;0.0;28.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SANTA LUZIA;12001554;2;2;0.0;122.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC TANCREDO DE ALMEIDA NEVES I;12001570;3;2;0.0;96.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC TEODORICO MELO;12001589;3;2;0.0;63.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC THAUMATURGO DE AZEVEDO;12001597;3;1;0.0;335.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC VISCONDE DO RIO BRANCO;12001627;2;2;0.0;164.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE MARCELINO CHAMPAGNAT - INFANTIL;12001732;3;1;0.0;283.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESCOLA MUNICIPAL DE ENSINO INFANTIL OSVALDO DALBUQUERQUE LIMA;12001740;3;1;0.0;274.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JARDIM DE INFANCIA SAO FRANCISCO;12001759;3;1;0.0;190.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARECHAL HERMES DA FONSECA;12003280;3;2;0.0;46.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARGARIDA BATISTA DE LIMA;12018317;3;1;0.0;193.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RAIMUNDA DE CASTRO LEBRE;12019011;3;2;1.0;82.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SAO JOAO I;12020206;3;2;0.0;36.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC POLO HORTIGRANJEIRO;12020214;3;2;0.0;10.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC NOSSA SENHORA APARECIDA;12020230;3;2;0.0;77.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DOM HENRIQUE RUTH;12020249;2;1;0.0;1281.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC OLINDA NERI DA SILVA;12020486;3;2;1.0;32.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ARTUR LEBRE II;12020494;3;2;0.0;37.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOAO MARIA DE SOUZA MENDONCA;12020540;3;2;0.0;66.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC JOSE SARAIVA DE FREITAS;12020656;3;2;1.0;65.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC INDIGENA KATUKINA II;12020664;2;2;2.0;26.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC PEDRO BENICIO;12020672;2;2;0.0;24.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARIA TEREZINHA DE JESUS SAAVEDRA;12021890;3;1;0.0;171.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC SANTA LUZIA;12021911;3;2;0.0;55.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ARTHUR MAIA DE CARVALHO;12021920;3;1;0.0;221.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC RAIMUNDA DE OLIVEIRA AMORIM;12021938;3;2;0.0;19.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC FRANCISCA MARIA DE SOUZA;12021954;3;2;0.0;20.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC MARIA LIMA DE SOUZA;12021962;2;1;0.0;426.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC DARCY BEZERRA;12023183;3;1;0.0;375.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC INDIGENA JOAO DAMIAO;12023248;2;2;2.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC INDIGENA FRANCISCO DE ASSIS SATANAWA;12023256;2;2;2.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2019;AC;Cruzeiro do Sul;1200203;ESC PADRE MANOEL DA NOBREGA II;12023302;3;2;0.0;148.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC ELZIVANIA MENDONCA DA CONCEICAO;12025402;3;2;0.0;82.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2019;AC;Cruzeiro do Sul;1200203;ESC CRECHE SANTA ROSA;12026492;3;2;0.0;120.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
