NU_ANO_CENSO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;CO_ESCOLA_SEDE_VINCULADA;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE
2021;AC;Porto Walter;1200393;ESC GABRIEL ARCANJO DO NASCIMENTO II;12003166;3;2;0;0;1;0;1;0;0;0;0;1;0;0
2021;AC;Porto Walter;1200393;ESC GENERAL OZORIO;12003174;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC HELENA NOBRE;12003190;3;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC HUGO CARNEIRO DE MESSIAS;12003204;3;2;0;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Porto Walter;1200393;ESC JOSE DE MELO BARRETO;12003220;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC JOSE INACIO DA SILVA II;12003239;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC INDIGENA LIMA DO VALE;12003263;2;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC NOSSA SENHORA APARECIDA;12003360;3;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Porto Walter;1200393;ESC NOSSA SENHORA DE NAZARE;12003387;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC OTONIEL DE SOUZA;12003417;3;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC SANTA LUCIA;12003450;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC SAO FRANCISCO DAS CHAGAS;12003476;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC SAO FRANCISCO DE ASSIS;12003484;3;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Porto Walter;1200393;ESC SAO JOSE;12003506;3;2;1;0;1;0;1;0;0;0;0;1;0;0
2021;AC;Porto Walter;1200393;ESC VENCESLAU BRAZ;12003522;3;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Porto Walter;1200393;ESC MANOEL MOREIRA PINHEIRO;12020400;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC JOAO DEODATO DA SILVA;12020419;3;2;1;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC MARMUD FERREIRA CAMELI;12021520;3;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Porto Walter;1200393;ESC OSCAR RIBEIRO BARBOSA;12021539;3;2;1;0;1;0;1;0;0;0;0;1;0;0
2021;AC;Porto Walter;1200393;ESC ENGRACIAS MESSIAS SALES;12021555;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC MARIA VALDILIDIA;12021563;3;2;0;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Porto Walter;1200393;ESC ISAURA AMORIM DE LIMA;12021873;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC INDIGENA NOGUEIRA RAMOS;12025550;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC INDIGENA AUGUSTINHO VARELLA;12027103;2;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC INDIGENA NAPOLEAO PEREIRA FELEX;12027111;2;2;2;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC HORODATO BENEDITO DE SOUSA;12028517;3;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Porto Walter;1200393;ESC PEDRO FIRMINO;12029211;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC AFIF AFAZ;12029246;3;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC XISTA PINHEIRO;12030023;3;2;0;0;0;0;0;0;0;1;0;1;0;0
2021;AC;Porto Walter;1200393;ESC MANOEL CORREIA DE PAIVA;12030040;3;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC GERALDO PEREIRA MAIA;12032050;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC SAO JOSE II;12032069;3;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC ADALBERTO SENA II;12032611;2;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Porto Walter;1200393;ESC INDIGENA NAPOLEAO MOREIRA;12035823;2;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Porto Walter;1200393;ESC INDIGENA JOANA SIQUEIRA LIMA;12062227;2;2;2;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Rio Branco;1200401;ESC CEI MARIA ESTELA MARQUES;12009172;3;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CENTRO DE ENSINO ESPECIAL DOM BOSCO;12010898;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ANA TURAN MACHADO FALCAO;12010987;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ADERALDO CORDEIRO BRASIL;12011037;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ADOLFO BARBOSA LEITE;12011045;2;2;1;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC AGNALDO MORENO;12011070;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALCIDES GUILHERME DE AMORIM;12011096;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALEXANDRE DOS SANTOS LEITAO;12011118;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALTO ALEGRE I;12011126;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALTO ALEGRE II;12011134;2;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ANTONIA FERNANDES DE FREITAS;12011142;2;1;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ARACY CERQUEIRA;12011150;2;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC AUREA PIRES MONTES DE SOUZA;12011169;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CAPITAO EDGAR CERQUEIRA FILHO;12011320;2;2;0;0;0;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CAPATARA;12011347;2;2;0;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CLINIO BRANDAO;12011401;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC COLEGIO DE APLICACAO UFAC;12011410;1;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC COLEGIO ACREANO;12011428;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC COLEGIO ESTADUAL BARAO DO RIO BRANCO;12011444;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DONA GERALDA;12011487;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DARCY VARGAS;12011509;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR JOAO BATISTA AGUIAR;12011517;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC NEUTEL MAIA;12011550;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC AFONSO PINTO DE MEDEIROS;12011576;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALCIMAR NUNES LEITAO;12011584;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ANGELINA GONCALVES SOUZA;12011592;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ANICE DIB JATENE;12011606;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ANITA GARIBALDI;12011614;2;1;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR CARLOS VASCONCELOS;12011665;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ISMAEL GOMES DE CARVALHO;12011681;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR MARIO DE OLIVEIRA;12011703;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR PIMENTEL GOMES;12011711;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC GEORGETE ELUAN KALUME;12011797;2;1;0;0;0;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE IONE PORTELA DA COSTA CASAS;12011835;3;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC IRMA MARIA GABRIELA SOARES;12011851;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOAO MARIANO DA SILVA;12011860;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOSE SALES DE ARAUJO;12011878;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LUIZA BATISTA DE SOUZA;12011894;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIA LUCIA MOURA MARIN;12011924;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARILDA GOUVEIA VIANA;12011932;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC NATALINO DA SILVEIRA BRITO;12011959;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ALVARO VIEIRA DA ROCHA;12012009;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC HUMBERTO SOARES DA COSTA;12012017;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIA CHALUB LEITE;12012025;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC REINALDO PEREIRA DA SILVA;12012041;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAIMUNDO HERMINIO DE MELO;12012050;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAMONA MULA PASTOR DE CASTRO;12012068;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ROBERTO SANCHES MUBARAC;12012076;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SAMUEL BARREIRA;12012092;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SENADOR ADALBERTO SENA;12012106;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ZULEIDE PEREIRA DE SOUZA;12012130;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CHICO MENDES;12012165;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MONTEIRO LOBATO;12012173;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF JOSE RODRIGUES LEITE;12012181;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAIMUNDO HERMINIO DE MELO;12012211;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DOM GIOCONDO MARIA GROTTI;12012254;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR AUGUSTO MONTEIRO;12012297;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR FLAVIANO FLAVIO BATISTA;12012319;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FRANCISCO DE PAULA LEITE OITICICA FILHO;12012335;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR SANTIAGO DANTAS;12012360;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DUQUE DE CAXIAS;12012378;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ELIAS MANSOUR SIMAO FILHO;12012408;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ENA OLIVEIRA DE PAULA;12012416;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ERCILIA FEITOSA GOMES;12012424;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FIGUEIRA;12012432;2;2;0;0;1;0;0;0;0;1;0;0;0;1
2021;AC;Rio Branco;1200401;ESC FLORENTINA ESTEVES;12012440;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FLORESTA;12012459;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FRANCISCO CARNEIRO DE LIMA;12012483;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FRANCISCO SALGADO FILHO;12012505;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF HELOISA MOURAO MARQUES;12012556;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC HENRIQUE LIMA;12012564;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MENINO JESUS;12012572;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC INSTITUTO DE EDUCACAO LOURENCO FILHO;12012580;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC IRACEMA GOMES PEREIRA;12012610;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF IRENE DANTAS DO NASCIMENTO;12012629;2;2;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOAO PAULO I;12012661;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOAO PAULO II;12012670;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JORGE FELIX LAVOCAT;12012700;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESCJORGE KALUME;12012718;2;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LEONCIO DE CARVALHO;12012750;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LUIZ DE CARVALHO FONTENELLE;12012769;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MADRE HILDEBRANDA DA PRA;12012815;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MAJOR JOAO CANCIO;12012823;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MANOEL DA CUNHA NETO;12012840;2;2;0;0;0;0;0;0;0;1;0;0;0;1
2021;AC;Rio Branco;1200401;ESC MANUEL TIAGO LINDOSO;12012858;2;2;1;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARECHAL HUMBERTO DE ALENCAR CASTELO BRANCO;12012874;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MESTRE IRINEU SERRA;12012947;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MONTE CASTELO;12012963;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MONTE VIDEL;12012971;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MOZART DONIZET;12012998;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DR JOSE CARVALHO;12013005;3;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LOURIVAL SOMBRA PEREIRA LIMA;12013013;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LUIZA CARNEIRO DANTAS;12013021;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FRANCISCA ARAGAO SILVA;12013030;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOSE POTYGUARA;12013048;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JUVENAL ANTUNES;12013056;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIO LOBAO;12013064;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PADRE PEREGRINO CARNEIRO DE LIMA;12013099;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE DR GUMERCINDO BESSA;12013102;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC EUFROSINA SILVA OLIVEIRA;12013110;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC NOVA ESPERANCA;12013161;2;2;1;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC NOVA ESPERANCA I;12013170;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC NOVO PARAISO;12013200;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC OSCAR FELICIO DE SOUZA;12013226;2;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PADRE CARLOS CASAVECCHIA;12013242;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PADRE DIOGO FEIJO;12013293;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PRESBITERIANA JOAO CALVINO;12013340;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF BERTA VIEIRA DE ANDRADE;12013374;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAIMUNDA ANELI;12013382;2;2;0;0;1;0;0;0;1;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CARMELITA BARBOSA MONTENEGRO;12013390;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC ELOZIRA DOS SANTOS THOME;12013404;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIA RAIMUNDA BALBINO;12013455;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAIMUNDO GOMES DE OLIVEIRA;12013471;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIA ANGELICA DE CASTRO;12013498;2;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF DALVA DE SOUZA DAS NEVES;12013510;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RUY AZEVEDO;12013579;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SAO PEDRO I;12013595;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SANTA MARIA II;12013633;2;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SAO CAMILO;12013684;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SAO FRANCISCO DE ASSIS I;12013730;2;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SERAFIM DA SILVA SALGADO;12013889;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SHEILA MARIA MENDES NASSERALA;12013897;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SANTO ANTONIO II;12014001;2;2;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC TANCREDO DE ALMEIDA NEVES;12014052;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC THEODOLINA FALCAO MACEDO;12014060;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FREI THIAGO MARIA MATIOLLI;12014354;2;1;0;0;1;1;1;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC INSTITUTO SAO JOSE;12014389;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC BOA UNIAO;12014508;3;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SANTA LUCIA II;12015555;2;2;0;0;0;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC BOA FE III;12018520;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC BOM JESUS;12018678;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC AIRTON SENA II;12019097;2;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Rio Branco;1200401;ESC RAIMUNDO NONATO DE SOUZA;12019100;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FRANCISCO AUGUSTO BACURAU;12019151;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC LUIZA DE LIMA CADAXO;12019348;3;2;1;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MANOEL MACHADO;12020192;2;2;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC 25 DE JULHO;12020290;2;2;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC BOM JARDIM;12021237;2;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CLAUDIO AUGUSTO FERREIRA DE SALES;12021245;2;2;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC AYRTON SENNA DA SILVA;12021601;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PROF ILKA MARIA DE LIMA;12021628;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CUMARU;12021636;2;2;0;0;1;0;0;1;0;0;0;1;0;0
2021;AC;Rio Branco;1200401;ESC JORNALISTA JOSE CHALUB LEITE;12021644;2;1;0;0;1;0;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC RAIMUNDO BORGES DA COSTA;12021660;2;1;0;0;0;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC JOELMA OLIVEIRA DE LIMA;12021687;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC DJALMA TELES GALDINO;12021717;2;1;0;0;1;0;0;0;0;1;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CHRIZARUBINA LEITAO ABRAHAO;12022489;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC FREI PELEGRINO DE LIMA;12022497;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MARIA OLIVIA SA DE MESQUITA;12022500;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC INFANTIL TERESINHA KALUME;12022527;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC VALDIVA DE CASTRO DOS SANTOS;12022624;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC VOVO MOCINHA;12022632;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE BEM-TE-VI;12022640;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC WILLY VIANA DAS NEVES;12023655;3;1;0;0;1;0;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC HELIO MELO;12026417;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE JAIRO JUNIOR;12026441;3;1;0;0;1;1;0;1;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE HILDA BRAGA;12026450;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE SAGRADO CORACAO DE MARIA;12026468;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC CRECHE PROFª MARIA JOSE BEZERRA DOS REIS;12026476;3;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;CENTRO DE EDUCACAO DE JOVENS E ADULTOS;12026697;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC MANOEL BARBOSA;12027332;2;2;0;0;0;0;0;0;1;0;0;0;0;1
2021;AC;Rio Branco;1200401;ESC LOURIVAL PINHO;12027340;2;1;0;0;1;1;1;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC PAULO FREIRE;12027359;2;1;0;0;1;1;0;0;0;0;1;0;0;0
2021;AC;Rio Branco;1200401;ESC SAO FRANCISCO I;12027367;2;2;0;0;1;0;0;0;1;0;0;0;0;1
2021;AC;Rio Branco;1200401;ESC RECIFE I;12027480;2;2;0;0;1;0;0;1;0;0;1;0;0;0
